ID_R,Author,Year,TypeReport,ImpactFactor,Theory_A,Theory_B,Theory_C,Hypotheses,Definition,ID_S,ID_RS,Preregistration,TypeStudy,Country,StudyYear,SampleSize,GeneralPop,StudentPop,SampleExact,NR-AT,RR,AgeMean,AgeSD,AgeRange,FemaleP,LiberalP,LiberalMean,LiberalSD,LiberalRange,Liberal,LiberalCat,WhiteP,MuslimP,EthCat,ID_IV,IV_Exact,IV_Code,IV_Quality,Attack,ExactAttack,Type,Distance,Casualties,CasualtiesCat,DomesticTerror,Control_Condition,IV_2,ID_DV,DV_Exact,DV_Time,Time_Cat,DV_Code,Alpha,DV_Quality,OA_Category,OA_Target_A,OA_Similarity,PA_Category,Name,Incumbent,Republican,Gender,ID_ES,PlaceInformation,Test,estimate,sd,n,m_c,sd_c,n_c,m_t,sd_t,n_t,corT1T2,Direction,Regression,Correlation,Variance,SE,Fisher,Variance_F,SE_F,ESS,Power,ID_ES_Unique,TerrorMeasure,TerrorType
10192,Shoshani & Slone,2016,1,2.463,SIT,TMT,ITT,1,0,1,101921,0,1,Israel,2015,110,0,1,University students,1,0,21.74,2.15,NA,50,NA,NA,NA,NA,NA,4,NA,NA,1,1,Terrorism news,2,1,1,Terror attacks by Palestinians/from Gaza,1,2,NA,2,1,NA,Arab sample,1,Stereotype (target: Palestinians in Occupied Terr.),0,NA,2,0.9,3,2,3,2,99,NA,NA,NA,NA,2,Table 1 on p. 7,mean_gain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.182552310192346,0.0353130040733197,0.187917545943213,0.184621721807787,0.009345862276,0.096674,110,0.48298264994425,1442,Acts of violence,Islamist
10192,Shoshani & Slone,2016,1,2.463,SIT,TMT,ITT,1,0,1,101921,0,1,Israel,2015,118,0,1,University students,1,0,21.74,2.15,NA,50,NA,NA,NA,NA,NA,4,NA,NA,2,1,Terrorism news,2,1,1,Terror attacks by Palestinians/from Gaza,1,2,NA,2,1,NA,Jewish sample,2,Trust in the adversary,0,NA,2,0.89,3,2,3,2,99,NA,NA,NA,NA,3,Table 1 on p. 7,mean_gain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.453479676416619,0.033851175907419,0.183986890585767,0.489072120918944,0.0086955625,0.09325,118,0.999524058653117,1443,Acts of violence,Islamist
10192,Shoshani & Slone,2016,1,2.463,SIT,TMT,ITT,1,0,1,101921,0,1,Israel,2015,110,0,1,University students,1,0,21.74,2.15,NA,50,NA,NA,NA,NA,NA,4,NA,NA,1,1,Terrorism news,2,1,1,Terror attacks by Palestinians/from Gaza,1,2,NA,2,1,NA,Arab sample,2,Trust in the adversary,0,NA,2,0.89,3,2,3,2,99,NA,NA,NA,NA,4,Table 1 on p. 7,mean_gain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.309606834617787,0.0357618561879935,0.189108054265262,0.320110502343223,0.009345862276,0.096674,110,0.913831917227594,1444,Acts of violence,Islamist
10192,Shoshani & Slone,2016,1,2.463,SIT,TMT,ITT,1,0,1,101921,0,1,Israel,2015,118,0,1,University students,1,0,21.74,2.15,NA,50,NA,NA,NA,NA,NA,4,NA,NA,2,1,Terrorism news,2,1,1,Terror attacks by Palestinians/from Gaza,1,2,NA,2,1,NA,Jewish sample,3,Empathy towards the adversary,0,NA,2,0.89,3,1,3,2,99,NA,NA,NA,NA,5,Table 1 on p. 7,mean_gain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.254481970340954,0.0332614679735343,0.182377268247812,0.260199337574728,0.0086955625,0.09325,118,0.79979016277569,1445,Acts of violence,Islamist
10192,Shoshani & Slone,2016,1,2.463,SIT,TMT,ITT,1,0,1,101921,0,1,Israel,2015,110,0,1,University students,1,0,21.74,2.15,NA,50,NA,NA,NA,NA,NA,4,NA,NA,1,1,Terrorism news,2,1,1,Terror attacks by Palestinians/from Gaza,1,2,NA,2,1,NA,Arab sample,3,Empathy towards the adversary,0,NA,2,0.89,3,1,3,2,99,NA,NA,NA,NA,6,Table 1 on p. 7,mean_gain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0.263273542876351,0.0356405908334607,0.188787157490812,0.269622507341748,0.009345862276,0.096674,110,0.799626598521965,1446,Acts of violence,Islamist
10192,Shoshani & Slone,2016,1,2.463,SIT,TMT,ITT,1,0,1,101921,0,1,Israel,2015,118,0,1,University students,1,0,21.74,2.15,NA,50,NA,NA,NA,NA,NA,4,NA,NA,2,1,Terrorism news,2,1,1,Terror attacks by Palestinians/from Gaza,1,2,NA,2,1,NA,Jewish sample,4,Willingness to negotiate with the adversary,0,NA,3,0.89,3,4,3,2,8,NA,NA,NA,NA,7,Table 1 on p. 7,mean_gain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.0205265840451708,0.0328472741062975,0.181238169562313,-0.0205294676689707,0.0086955625,0.09325,118,0.0554740159903918,1447,Acts of violence,Islamist
10192,Shoshani & Slone,2016,1,2.463,SIT,TMT,ITT,1,0,1,101921,0,1,Israel,2015,110,0,1,University students,1,0,21.74,2.15,NA,50,NA,NA,NA,NA,NA,4,NA,NA,1,1,Terrorism news,2,1,1,Terror attacks by Palestinians/from Gaza,1,2,NA,2,1,NA,Arab sample,4,Willingness to negotiate with the adversary,0,NA,3,0.89,3,4,3,2,8,NA,NA,NA,NA,8,Table 1 on p. 7,mean_gain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,-0.373879216547558,0.0358226175130584,0.189268638482603,-0.392925132587311,0.009345862276,0.096674,110,0.983038481748568,1448,Acts of violence,Islamist
10192,Shoshani & Slone,2016,1,2.463,SIT,TMT,ITT,1,0,1,101921,0,1,Israel,2015,118,0,1,University students,1,0,21.74,2.15,NA,50,NA,NA,NA,NA,NA,4,NA,NA,2,1,Terrorism news,2,1,1,Terror attacks by Palestinians/from Gaza,1,2,NA,2,1,NA,Jewish sample,5,Perception of adversary hostility,0,NA,2,0.89,3,2,3,2,99,NA,NA,NA,NA,9,Table 1 on p. 7,mean_gain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.240995533566326,0.0330660595902627,0.181840753381256,0.245830762065148,0.0086955625,0.09325,118,0.753697395360768,1449,Acts of violence,Islamist
10192,Shoshani & Slone,2016,1,2.463,SIT,TMT,ITT,1,0,1,101921,0,1,Israel,2015,110,0,1,University students,1,0,21.74,2.15,NA,50,NA,NA,NA,NA,NA,4,NA,NA,1,1,Terrorism news,2,1,1,Terror attacks by Palestinians/from Gaza,1,2,NA,2,1,NA,Arab sample,5,Perception of adversary hostility,0,NA,2,0.89,3,2,3,2,99,NA,NA,NA,NA,10,Table 1 on p. 7,mean_gain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.322481384193399,0.0356017152246874,0.188684167922715,0.334414028913716,0.009345862276,0.096674,110,0.93489866321666,1450,Acts of violence,Islamist
10193,Sinclair & LoCicero,2010,1,0,Attachment theory,Evolutionary psychology theory,NA,1,0,1,101931,0,3,US,2003,146,0,1,Undergraduate students,0,NA,20.6,4,NA,61,45.6,NA,NA,NA,NA,3,78.1,NA,2,1,Fear of another terrorist attack,11,0,0,NA,0,0,NA,-99,-99,NA,NA,1,Trust in government to protect them from terrorism,0,NA,1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,1,Table 2 on p. 64,r squared,0.021,NA,146,NA,NA,NA,NA,NA,NA,NA,NA,2,0.144914,0.00661,0.081302,0.145941,0.006993,0.083624,146,0.417045980339775,1451,Fear,No ideology
10193,Sinclair & LoCicero,2010,1,0,Attachment theory,Evolutionary psychology theory,NA,1,0,1,101931,0,3,US,2003,146,0,1,Undergraduate students,0,NA,20.6,4,NA,61,45.6,NA,NA,NA,NA,3,78.1,NA,2,2,Impact of terror alerts,16,0,0,NA,0,0,NA,-99,-99,NA,NA,1,Trust in government to protect them from terrorism,0,NA,1,NA,2,NA,NA,NA,2,NA,NA,NA,NA,2,Table 2 on p. 64,r squared,0.037,NA,146,NA,NA,NA,NA,NA,NA,NA,NA,2,0.192354,0.006396,0.079975,0.19478,0.006993,0.083624,146,0.646649424794744,1452,Other,No ideology
10194,Sirin & Geva,2013,1,0.766,Appraisal theory,NA,NA,1,0,1,101941,0,1,US,NA,83,0,1,Undergraduate students,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,2,1,Anger manipulation,12,1,1,Hypothetical bomb attack in Israel on US target,6,1,NA,0,0,NA,NA,1,Evacuation vs. military response,0,NA,1,NA,1,NA,NA,NA,8,NA,NA,NA,NA,1,Table 1 on p. 720,logit,1.436,NA,83,NA,NA,NA,NA,NA,NA,NA,NA,2,0.514888,0.006586,0.081154,0.569358,0.0125,0.111803,83,0.999208374807982,1453,Anger,Other
10195,Skitka,2005,1,0.642,NA,NA,NA,1,0,1,101951,0,3,US,2002,605,1,0,US adults,1,88,NA,NA,NA,52,NA,4.13,1.6,1-7,0.59,3,79,NA,2,1,Perceived threat,10,1,0,NA,0,0,NA,-99,-99,NA,NA,1,Nationalism (RWA),0,NA,1,0.89,3,NA,NA,NA,5,NA,NA,NA,NA,1,Table 2 on p. 2003,r,0.22,NA,605,NA,NA,NA,NA,NA,NA,NA,NA,0,0.22,0.001499,0.038717,0.223656,0.001661,0.040755,605,0.999793655918783,1454,Threat,No ideology
10195,Skitka,2005,1,0.642,NA,NA,NA,1,0,1,101951,0,3,US,2002,605,1,0,US adults,1,88,NA,NA,NA,52,NA,4.13,1.6,1-7,0.59,3,79,NA,2,1,Perceived threat,10,1,0,NA,0,0,NA,-99,-99,NA,NA,2,In-group/American identification,0,NA,1,0.77,3,NA,NA,NA,1,NA,NA,NA,NA,2,Table 2 on p. 2003,r,0.15,NA,605,NA,NA,NA,NA,NA,NA,NA,NA,0,0.15,0.001582,0.039774,0.15114,0.001661,0.040755,605,0.960043446655741,1455,Threat,No ideology
10195,Skitka,2005,1,0.642,NA,NA,NA,1,0,1,101951,0,3,US,2002,605,1,0,US adults,1,88,NA,NA,NA,52,NA,4.13,1.6,1-7,0.59,3,79,NA,2,1,Perceived threat,10,1,0,NA,0,0,NA,-99,-99,NA,NA,3,Out-group derogation,0,NA,2,0.86,3,1,3,2,99,NA,NA,NA,NA,3,Table 2 on p. 2003,r,0.14,NA,605,NA,NA,NA,NA,NA,NA,NA,NA,0,0.14,0.001591,0.039887,0.140926,0.001661,0.040755,605,0.93323926856887,1456,Threat,No ideology
10195,Skitka,2005,1,0.642,NA,NA,NA,1,0,1,101951,0,3,US,2002,605,1,0,US adults,1,88,NA,NA,NA,52,NA,4.13,1.6,1-7,0.59,3,79,NA,2,1,Perceived threat,10,1,0,NA,0,0,NA,-99,-99,NA,NA,4,Patriotism,0,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,4,Table 2 on p. 2003,r,0.16,NA,605,NA,NA,NA,NA,NA,NA,NA,NA,0,0.16,0.001572,0.039648,0.161387,0.001661,0.040755,605,0.977400221275132,1457,Threat,No ideology
10195,Skitka,2005,1,0.642,NA,NA,NA,1,0,1,101951,0,3,US,2002,605,1,0,US adults,1,88,NA,NA,NA,52,NA,4.13,1.6,1-7,0.59,3,79,NA,2,1,Perceived threat,10,1,0,NA,0,0,NA,-99,-99,NA,NA,5,Flag display,0,NA,1,NA,1,NA,NA,NA,1,NA,NA,NA,NA,5,Table 2 on p. 2003,r,0.2,NA,605,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.001526,0.039064,0.202733,0.001661,0.040755,605,0.998727982436285,1458,Threat,No ideology
10195,Skitka,2005,1,0.642,NA,NA,NA,1,0,1,101951,0,3,US,2002,605,1,0,US adults,1,88,NA,NA,NA,52,NA,4.13,1.6,1-7,0.59,3,79,NA,2,1,Perceived threat,10,1,0,NA,0,0,NA,-99,-99,NA,NA,6,Flag display,0,NA,1,NA,2,NA,NA,NA,1,NA,NA,NA,NA,6,Table 2 on p. 2003,r,0.13,NA,605,NA,NA,NA,NA,NA,NA,NA,NA,0,0.13,0.0016,0.04,0.13074,0.001661,0.040755,605,0.894394491705703,1459,Threat,No ideology
10195,Skitka,2005,1,0.642,NA,NA,NA,1,0,1,101951,0,3,US,2002,605,1,0,US adults,1,88,NA,NA,NA,52,NA,4.13,1.6,1-7,0.59,3,79,NA,2,1,Perceived threat,10,1,0,NA,0,0,NA,-99,-99,NA,NA,7,Moral outrage,0,NA,1,NA,2,NA,NA,NA,8,NA,NA,NA,NA,7,Table 2 on p. 2003,r,0.17,NA,605,NA,NA,NA,NA,NA,NA,NA,NA,0,0.17,0.001561,0.039509,0.171667,0.001661,0.040755,605,0.987940292952743,1460,Threat,No ideology
10195,Skitka,2005,1,0.642,NA,NA,NA,1,0,1,101951,0,3,US,2002,605,1,0,US adults,1,88,NA,NA,NA,52,NA,4.13,1.6,1-7,0.59,3,79,NA,2,1,Perceived threat,10,1,0,NA,0,0,NA,-99,-99,NA,NA,8,Value affirmation,0,NA,1,NA,2,NA,NA,NA,1,NA,NA,NA,NA,8,Table 2 on p. 2003,r,0.22,NA,605,NA,NA,NA,NA,NA,NA,NA,NA,0,0.22,0.001499,0.038717,0.223656,0.001661,0.040755,605,0.999793655918783,1461,Threat,No ideology
10195,Skitka,2005,1,0.642,NA,NA,NA,1,0,1,101951,0,3,US,2002,605,1,0,US adults,1,88,NA,NA,NA,52,NA,4.13,1.6,1-7,0.59,3,79,NA,2,1,Perceived threat,10,1,0,NA,0,0,NA,-99,-99,NA,NA,9,Conservatism,0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,9,Table 2 on p. 2003,r,-0.12,NA,605,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.12,0.001608,0.0401,-0.120581,0.001661,0.040755,605,0.841535038801671,1462,Threat,No ideology
10196,Skitka et al.,2006,1,0.83,ATT,IET,NA,1,0,1,101961,0,3,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,1,Anger in response to 9/11,12,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,1,RWA,0,NA,1,0.89,3,NA,NA,NA,5,NA,NA,NA,NA,1,Table 1 on p. 379,r,0.08,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,0.08,0.001798,0.042403,0.080171,0.001828,0.042755,550,0.466805149817847,1463,Anger,Islamist
10196,Skitka et al.,2006,1,0.83,ATT,IET,NA,1,0,1,101961,0,3,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,2,Fear in response to 9/11,11,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,1,RWA,0,NA,1,0.89,3,NA,NA,NA,5,NA,NA,NA,NA,2,Table 1 on p. 379,r,0.19,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,0.19,0.001692,0.041134,0.192337,0.001828,0.042755,550,0.994492479077195,1464,Fear,Islamist
10196,Skitka et al.,2006,1,0.83,ATT,IET,NA,1,0,1,101961,0,3,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,1,Anger in response to 9/11,12,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,2,Political orientation,0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,3,Table 1 on p. 379,r,0.19,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,0.19,0.001692,0.041134,0.192337,0.001828,0.042755,550,0.994492479077195,1465,Anger,Islamist
10196,Skitka et al.,2006,1,0.83,ATT,IET,NA,1,0,1,101961,0,3,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,2,Fear in response to 9/11,11,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,2,Political orientation,0,NA,1,NA,1,NA,NA,NA,7,NA,NA,NA,NA,4,Table 1 on p. 379,r,-0.16,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.16,0.001729,0.041581,-0.161387,0.001828,0.042755,550,0.965445894096956,1466,Fear,Islamist
10196,Skitka et al.,2006,1,0.83,ATT,IET,NA,1,0,1,101961,0,3,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,1,Anger in response to 9/11,12,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,3,Support for war,0,NA,1,NA,1,NA,NA,NA,8,NA,NA,NA,NA,5,Table 1 on p. 379,r,0.34,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,0.34,0.001425,0.037749,0.354093,0.001828,0.042755,550,0.999999999876267,1467,Anger,Islamist
10196,Skitka et al.,2006,1,0.83,ATT,IET,NA,1,0,1,101961,0,3,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,2,Fear in response to 9/11,11,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,3,Support for war,0,NA,1,NA,1,NA,NA,NA,8,NA,NA,NA,NA,6,Table 1 on p. 379,r,0.02,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,0.02,0.00182,0.042661,0.020003,0.001828,0.042755,550,0.0754357170922591,1468,Fear,Islamist
10196,Skitka et al.,2006,1,0.83,ATT,IET,NA,1,0,1,101961,0,3,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,1,Anger in response to 9/11,12,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,4,Support for deportation,0,NA,3,NA,1,4,3,2,9,NA,NA,NA,NA,7,Table 1 on p. 379,r,0.1,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,0.1,0.001785,0.042249,0.100335,0.001828,0.042755,550,0.651208384860872,1469,Anger,Islamist
10196,Skitka et al.,2006,1,0.83,ATT,IET,NA,1,0,1,101961,0,3,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,2,Fear in response to 9/11,11,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,4,Support for deportation,0,NA,3,NA,1,4,3,2,9,NA,NA,NA,NA,8,Table 1 on p. 379,r,0.19,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,0.19,0.001692,0.041134,0.192337,0.001828,0.042755,550,0.994492479077195,1470,Fear,Islamist
10197,"Skitka, Bauman, & Mullen",2004,1,1.839,ATT,IET,Value protection models,1,0,1,101971,0,4,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,1,Fear in response to 9/11,11,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,1,Value affirmation,0,NA,1,0.77,3,NA,NA,NA,1,NA,NA,NA,NA,1,Table 2 on p. 751,r,0.36,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,0.36,0.00138,0.037148,0.376886,0.001828,0.042755,550,0.999999999996607,1471,Fear,Islamist
10197,"Skitka, Bauman, & Mullen",2004,1,1.839,ATT,IET,Value protection models,1,0,1,101971,0,4,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,2,Anger in response to 9/11,12,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,1,Value affirmation,0,NA,1,0.77,3,NA,NA,NA,1,NA,NA,NA,NA,2,Table 2 on p. 751,r,0.3,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,0.3,0.001508,0.038833,0.30952,0.001828,0.042755,550,0.999999937226802,1472,Anger,Islamist
10197,"Skitka, Bauman, & Mullen",2004,1,1.839,ATT,IET,Value protection models,1,0,1,101971,0,4,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,3,Perceived threat,10,1,0,NA,0,0,NA,-99,-99,NA,NA,1,Value affirmation,0,NA,1,0.77,3,NA,NA,NA,1,NA,NA,NA,NA,3,Table 1 on p. 379,r,0.38,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,0.38,0.001333,0.03651,0.40006,0.001828,0.042755,550,0.999999999999934,1473,Threat,No ideology
10197,"Skitka, Bauman, & Mullen",2004,1,1.839,ATT,IET,Value protection models,1,0,1,101971,0,4,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,1,Fear in response to 9/11,11,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,2,Moral outrage,0,NA,1,0.8,3,NA,NA,NA,8,NA,NA,NA,NA,4,Table 2 on p. 751,r,-0.07,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.07,0.001804,0.042474,-0.070115,0.001828,0.042755,550,0.375067522491049,1474,Fear,Islamist
10197,"Skitka, Bauman, & Mullen",2004,1,1.839,ATT,IET,Value protection models,1,0,1,101971,0,4,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,2,Anger in response to 9/11,12,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,2,Moral outrage,0,NA,1,0.8,3,NA,NA,NA,8,NA,NA,NA,NA,5,Table 2 on p. 751,r,-0.11,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.11,0.001778,0.042166,-0.110447,0.001828,0.042755,550,0.734104301684087,1475,Anger,Islamist
10197,"Skitka, Bauman, & Mullen",2004,1,1.839,ATT,IET,Value protection models,1,0,1,101971,0,4,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,3,Perceived threat,10,1,0,NA,0,0,NA,-99,-99,NA,NA,2,Moral outrage,0,NA,1,0.8,3,NA,NA,NA,8,NA,NA,NA,NA,6,Table 1 on p. 379,r,-0.09,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.09,0.001792,0.042332,-0.090244,0.001828,0.042755,550,0.560562806382193,1476,Threat,No ideology
10197,"Skitka, Bauman, & Mullen",2004,1,1.839,ATT,IET,Value protection models,1,0,1,101971,0,4,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,1,Fear in response to 9/11,11,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,3,In-group/American identification,0,NA,1,0.77,3,NA,NA,NA,1,NA,NA,NA,NA,7,Table 2 on p. 751,r,0.21,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,0.21,0.001664,0.040792,0.213171,0.001828,0.042755,550,0.99877689791091,1477,Fear,Islamist
10197,"Skitka, Bauman, & Mullen",2004,1,1.839,ATT,IET,Value protection models,1,0,1,101971,0,4,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,2,Anger in response to 9/11,12,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,3,In-group/American identification,0,NA,1,0.77,3,NA,NA,NA,1,NA,NA,NA,NA,8,Table 2 on p. 751,r,0.2,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.001679,0.040976,0.202733,0.001828,0.042755,550,0.997328247779149,1478,Anger,Islamist
10197,"Skitka, Bauman, & Mullen",2004,1,1.839,ATT,IET,Value protection models,1,0,1,101971,0,4,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,3,Perceived threat,10,1,0,NA,0,0,NA,-99,-99,NA,NA,3,In-group/American identification,0,NA,1,0.77,3,NA,NA,NA,1,NA,NA,NA,NA,9,Table 1 on p. 379,r,0.17,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,0.17,0.001718,0.041449,0.171667,0.001828,0.042755,550,0.980221862452482,1479,Threat,No ideology
10197,"Skitka, Bauman, & Mullen",2004,1,1.839,ATT,IET,Value protection models,1,0,1,101971,0,4,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,1,Fear in response to 9/11,11,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,4,Out-group derogation,0,NA,2,0.86,3,1,3,2,99,NA,NA,NA,NA,10,Table 2 on p. 751,r,0.12,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,0.12,0.001769,0.042059,0.120581,0.001828,0.042755,550,0.805793372886506,1480,Fear,Islamist
10197,"Skitka, Bauman, & Mullen",2004,1,1.839,ATT,IET,Value protection models,1,0,1,101971,0,4,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,2,Anger in response to 9/11,12,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,4,Out-group derogation,0,NA,2,0.86,3,1,3,2,99,NA,NA,NA,NA,11,Table 2 on p. 751,r,0.26,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,0.26,0.001584,0.039799,0.266108,0.001828,0.042755,550,0.999990185794067,1481,Anger,Islamist
10197,"Skitka, Bauman, & Mullen",2004,1,1.839,ATT,IET,Value protection models,1,0,1,101971,0,4,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,3,Perceived threat,10,1,0,NA,0,0,NA,-99,-99,NA,NA,4,Out-group derogation,0,NA,2,0.86,3,1,3,2,99,NA,NA,NA,NA,12,Table 1 on p. 379,r,0.2,NA,550,NA,NA,NA,NA,NA,NA,NA,NA,0,0.2,0.001679,0.040976,0.202733,0.001828,0.042755,550,0.997328247779149,1482,Threat,No ideology
10197,"Skitka, Bauman, & Mullen",2004,1,1.839,ATT,IET,Value protection models,1,0,1,101971,0,4,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,1,Fear in response to 9/11,11,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,5,Political tolerance,0,NA,3,0.86,3,4,3,2,10,NA,NA,NA,NA,13,Table 2 on p. 751,r,-0.14,NA,550,NA,NA,NA,NA,NA,NA,NA,1,0,0.14,0.001751,0.041845,0.140926,0.001828,0.042755,550,0.9096724550764,1483,Fear,Islamist
10197,"Skitka, Bauman, & Mullen",2004,1,1.839,ATT,IET,Value protection models,1,0,1,101971,0,4,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,2,Anger in response to 9/11,12,1,1,9/11 Attacks,1,2,2996,2,0,NA,NA,5,Political tolerance,0,NA,3,0.89,3,4,3,2,10,NA,NA,NA,NA,14,Table 2 on p. 751,r,-0.13,NA,550,NA,NA,NA,NA,NA,NA,NA,1,0,0.13,0.00176,0.041952,0.13074,0.001828,0.042755,550,0.864400240003701,1484,Anger,Islamist
10197,"Skitka, Bauman, & Mullen",2004,1,1.839,ATT,IET,Value protection models,1,0,1,101971,0,4,US,2002,550,1,0,US adults,1,80,NA,NA,NA,52,NA,4.17,1.61,1-7,0.5957142857142858,3,79,NA,2,3,Perceived threat,10,1,0,NA,0,0,NA,-99,-99,NA,NA,5,Political tolerance,0,NA,3,0.92,3,4,3,2,10,NA,NA,NA,NA,15,Table 1 on p. 379,r,-0.16,NA,550,NA,NA,NA,NA,NA,NA,NA,1,0,0.16,0.001729,0.041581,0.161387,0.001828,0.042755,550,0.965445894096956,1485,Threat,No ideology
